#node1	node2	node1_accession	node2_accession	onset_condition	terminus_condition	onset	terminus	type	confidence_score_24	confidence_score_48	confidence_score_72	confidence_score_96	confidence_score_120	cluster	abundance_24	abundance_48	abundance_72	abundance_96	abundance_120
NDUFS1	RHOT2	P28331	Q8IXI1			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
NDUFS1	NDUFV1	P28331	P49821			Inf	Inf	STRING	0.994	0.994	0.994	0.994	0.994						
NDUFS1	NDUFV2	P28331	P19404			Inf	Inf	STRING	0.995	0.995	0.995	0.995	0.995						
NDUFS1	UQCR10	P28331	Q9UDW1			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
NDUFS1	ATP5C1	P28331	P36542			Inf	Inf	STRING	0.768	0.768	0.768	0.768	0.768						
NDUFS1	OPA1	P28331	O60313			Inf	Inf	STRING	0.801	0.801	0.801	0.801	0.801						
NDUFS1	COX2	P28331	P00403			Inf	Inf	STRING	0.466	0.466	0.466	0.466	0.466						
NDUFS1	NDUFS2	P28331	O75306			Inf	Inf	STRING	0.994	0.994	0.994	0.994	0.994						
NDUFS1	MTCH1	P28331	Q9NZJ7			Inf	Inf	STRING	0.439	0.439	0.439	0.439	0.439						
RPS18	DNAJA3	P62269	Q96EY1			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
DDOST	ATP5D	P39656	P30049			Inf	Inf	STRING	0.419	0.419	0.419	0.419	0.419						
DDOST	RAP1B	P39656	P61224			Inf	Inf	STRING	0.062	0.062	0.062	0.062	0.062						
DDOST	LPCAT1	P39656	Q8NF37			Inf	Inf	STRING	0.08	0.08	0.08	0.08	0.08						
DDOST	HSP90B1	P39656	P14625			Inf	Inf	STRING	0.377	0.377	0.377	0.377	0.377						
DDOST	HSPA5	P39656	P11021			Inf	Inf	STRING	0.167	0.167	0.167	0.167	0.167						
DDOST	HADHB	P39656	P55084			Inf	Inf	STRING	0.78	0.78	0.78	0.78	0.78						
DDOST	KDELR1	P39656	P24390			Inf	Inf	STRING	0.074	0.074	0.074	0.074	0.074						
DDOST	ATP5C1	P39656	P36542			Inf	Inf	STRING	0.809	0.809	0.809	0.809	0.809						
DDOST	COX2	P39656	P00403			Inf	Inf	STRING	0.871	0.871	0.871	0.871	0.871						
DDOST	VDAC2	P39656	P45880			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
DDOST	STT3A	P39656	P46977			Inf	Inf	STRING	0.735	0.735	0.735	0.735	0.735						
SLC25A13	IMMT	Q9UJS0	Q16891			Inf	Inf	STRING	0.381	0.381	0.381	0.381	0.381						
SLC25A13	SLC25A12	Q9UJS0	O75746			Inf	Inf	STRING	0.692	0.692	0.692	0.692	0.692						
RPL9	RPS18	P32969	P62269			Inf	Inf	STRING	0.992	0.992	0.992	0.992	0.992						
GK	GPD2	P32189	P43304			Inf	Inf	STRING	0.125	0.125	0.125	0.125	0.125						
MAVS	C1QBP	Q7Z434	Q07021			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
MAVS	MUL1	Q7Z434	Q969V5			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
MAVS	TMEM173	Q7Z434	Q86WV6			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
MAVS	IFIT3	Q7Z434	O14879			Inf	Inf	STRING	0.336	0.336	0.336	0.336	0.336						
TOMM40	TIMM21	O96008	Q9BVV7			Inf	Inf	STRING	0.131	0.131	0.131	0.131	0.131						
TOMM40	ATP5D	O96008	P30049			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
TOMM40	C1QBP	O96008	Q07021			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
TOMM40	FAF2	O96008	Q96CS3			Inf	Inf	STRING	0.86	0.86	0.86	0.86	0.86						
TOMM40	CHCHD3	O96008	Q9NX63			Inf	Inf	STRING	0.121	0.121	0.121	0.121	0.121						
TOMM40	BAX	O96008	Q07812			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
TOMM40	MTCH2	O96008	Q9Y6C9			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
TOMM40	CYC1	O96008	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
TOMM40	YME1L1	O96008	Q96TA2			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
TOMM40	NDUFV1	O96008	P49821			Inf	Inf	STRING	0.653	0.653	0.653	0.653	0.653						
TOMM40	SAMM50	O96008	Q9Y512			Inf	Inf	STRING	0.479	0.479	0.479	0.479	0.479						
TOMM40	OPA1	O96008	O60313			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
TOMM40	TIMM17A	O96008	Q99595			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
TOMM40	ABCD3	O96008	P28288			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
TOMM40	VDAC2	O96008	P45880			Inf	Inf	STRING	0.499	0.499	0.499	0.499	0.499						
TOMM40	TIMM23B	O96008	Q5SRD1			Inf	Inf	STRING	0.262	0.262	0.262	0.262	0.262						
TOMM40	BAK1	O96008	Q16611			Inf	Inf	STRING	0.744	0.744	0.744	0.744	0.744						
TOMM40	HADHA	O96008	P40939			Inf	Inf	STRING	0.41	0.41	0.41	0.41	0.41						
TOMM40	TIMM17B	O96008	O60830			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
TOMM40	IMMT	O96008	Q16891			Inf	Inf	STRING	0.202	0.202	0.202	0.202	0.202						
RAB34	ARL1	Q9BZG1	P40616			Inf	Inf	STRING	0.306	0.306	0.306	0.306	0.306						
RAB34	RAB3B	Q9BZG1	P20337			Inf	Inf	STRING	0.07	0.07	0.07	0.07	0.07						
DNAJB11	SDF2L1	Q9UBS4	Q9HCN8			Inf	Inf	STRING	0.239	0.239	0.239	0.239	0.239						
DNAJB11	DNAJB9	Q9UBS4	Q9UBS3			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
DNAJB11	HSPA9	Q9UBS4	P38646			Inf	Inf	STRING	0.194	0.194	0.194	0.194	0.194						
DNAJB11	HSP90B1	Q9UBS4	P14625			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
DNAJB11	HSPA5	Q9UBS4	P11021			Inf	Inf	STRING	0.839	0.839	0.839	0.839	0.839						
DNAJB11	SEL1L	Q9UBS4	Q9UBV2			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
DNAJB11	VCP	Q9UBS4	P55072			Inf	Inf	STRING	0.289	0.289	0.289	0.289	0.289						
DNAJB11	STT3A	Q9UBS4	P46977			Inf	Inf	STRING	0.057	0.057	0.057	0.057	0.057						
DNAJB11	DDOST	Q9UBS4	P39656			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
FLNB	VCL	O75369	P18206			Inf	Inf	STRING	0.262	0.262	0.262	0.262	0.262						
FLNB	CTNNA1	O75369	P35221			Inf	Inf	STRING	0.262	0.262	0.262	0.262	0.262						
FLNB	CAMK2D	O75369	Q13557			Inf	Inf	STRING	0.237	0.237	0.237	0.237	0.237						
FLNB	VCP	O75369	P55072			Inf	Inf	STRING	0.392	0.392	0.392	0.392	0.392						
MFN1	MUL1	Q8IWA4	Q969V5			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
MFN1	HSPA9	Q8IWA4	P38646			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
MFN1	MFF	Q8IWA4	Q9GZY8			Inf	Inf	STRING	0.076	0.076	0.076	0.076	0.076						
MFN1	YME1L1	Q8IWA4	Q96TA2			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
MFN1	RHOT2	Q8IWA4	Q8IXI1			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
MFN1	RHOT1	Q8IWA4	Q8IXI2			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
MFN1	VCP	Q8IWA4	P55072			Inf	Inf	STRING	0.268	0.268	0.268	0.268	0.268						
MFN1	OPA1	Q8IWA4	O60313			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
MFN1	VDAC2	Q8IWA4	P45880			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
MFN1	TIMM23B	Q8IWA4	Q5SRD1			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
MFN1	BAK1	Q8IWA4	Q16611			Inf	Inf	STRING	0.472	0.472	0.472	0.472	0.472						
MFN1	SQSTM1	Q8IWA4	Q13501			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
MFN1	MX1	Q8IWA4	P20591			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
MFN1	IMMT	Q8IWA4	Q16891			Inf	Inf	STRING	0.193	0.193	0.193	0.193	0.193						
MFN1	MAVS	Q8IWA4	Q7Z434			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
MFN1	TOMM40	Q8IWA4	O96008			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
TMEM33	RTN4	P57088	Q9NQC3			Inf	Inf	STRING	0.265	0.265	0.265	0.265	0.265						
ERBB2IP	PPP1CC	Q96RT1	P36873			Inf	Inf	STRING	0.338	0.338	0.338	0.338	0.338						
ERBB2IP	CTNNB1	Q96RT1	P35222			Inf	Inf	STRING	0.357	0.357	0.357	0.357	0.357						
ERBB2IP	CTNND1	Q96RT1	O60716			Inf	Inf	STRING	0.336	0.336	0.336	0.336	0.336						
ERBB2IP	CDC42	Q96RT1	P60953			Inf	Inf	STRING	0.187	0.187	0.187	0.187	0.187						
ERBB2IP	PPP6C	Q96RT1	O00743			Inf	Inf	STRING	0.167	0.167	0.167	0.167	0.167						
VDAC3	UQCRC1	Q9Y277	P31930			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
VDAC3	ATP5D	Q9Y277	P30049			Inf	Inf	STRING	0.822	0.822	0.822	0.822	0.822						
VDAC3	SLC25A11	Q9Y277	Q02978			Inf	Inf	STRING	0.403	0.403	0.403	0.403	0.403						
VDAC3	FAF2	Q9Y277	Q96CS3			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
VDAC3	NDUFA9	Q9Y277	Q16795			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC3	HK2	Q9Y277	P52789			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
VDAC3	BAX	Q9Y277	Q07812			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
VDAC3	HSPA9	Q9Y277	P38646			Inf	Inf	STRING	0.096	0.096	0.096	0.096	0.096						
VDAC3	ATP5H	Q9Y277	O75947			Inf	Inf	STRING	0.78	0.78	0.78	0.78	0.78						
VDAC3	MTCH2	Q9Y277	Q9Y6C9			Inf	Inf	STRING	0.536	0.536	0.536	0.536	0.536						
VDAC3	CYC1	Q9Y277	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC3	COX5A	Q9Y277	P20674			Inf	Inf	STRING	0.377	0.377	0.377	0.377	0.377						
VDAC3	YME1L1	Q9Y277	Q96TA2			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
VDAC3	RHOT2	Q9Y277	Q8IXI1			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
VDAC3	HSPA5	Q9Y277	P11021			Inf	Inf	STRING	0.063	0.063	0.063	0.063	0.063						
VDAC3	SAMM50	Q9Y277	Q9Y512			Inf	Inf	STRING	0.182	0.182	0.182	0.182	0.182						
VDAC3	ATP5C1	Q9Y277	P36542			Inf	Inf	STRING	0.671	0.671	0.671	0.671	0.671						
VDAC3	RHOT1	Q9Y277	Q8IXI2			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
VDAC3	COX2	Q9Y277	P00403			Inf	Inf	STRING	0.445	0.445	0.445	0.445	0.445						
VDAC3	VDAC2	Q9Y277	P45880			Inf	Inf	STRING	0.198	0.198	0.198	0.198	0.198						
VDAC3	BAK1	Q9Y277	Q16611			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
VDAC3	IMMT	Q9Y277	Q16891			Inf	Inf	STRING	0.432	0.432	0.432	0.432	0.432						
VDAC3	DDOST	Q9Y277	P39656			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC3	TOMM40	Q9Y277	O96008			Inf	Inf	STRING	0.499	0.499	0.499	0.499	0.499						
VDAC3	MFN1	Q9Y277	Q8IWA4			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
CAPN1	CAPN2	P07384	P17655			Inf	Inf	STRING	0.189	0.189	0.189	0.189	0.189						
LMO7	VCL	Q8WWI1	P18206			Inf	Inf	STRING	0.133	0.133	0.133	0.133	0.133						
LMO7	ERBB2IP	Q8WWI1	Q96RT1			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
PGAM5	OPA1	Q96HS1	O60313			Inf	Inf	STRING	0.131	0.131	0.131	0.131	0.131						
PGAM5	MFN1	Q96HS1	Q8IWA4			Inf	Inf	STRING	0.131	0.131	0.131	0.131	0.131						
ATP2A2	MTCH2	P16615	Q9Y6C9			Inf	Inf	STRING	0.41	0.41	0.41	0.41	0.41						
ATP2A2	HSPA5	P16615	P11021			Inf	Inf	STRING	0.078	0.078	0.078	0.078	0.078						
ATP2A2	PPP1CC	P16615	P36873			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
PHB2	UQCRC1	Q99623	P31930			Inf	Inf	STRING	0.84	0.84	0.84	0.84	0.84						
PHB2	C1QBP	Q99623	Q07021			Inf	Inf	STRING	0.234	0.234	0.234	0.234	0.234						
PHB2	HSPA9	Q99623	P38646			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
PHB2	MTCH2	Q99623	Q9Y6C9			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB2	CYB5B	Q99623	O43169			Inf	Inf	STRING	0.419	0.419	0.419	0.419	0.419						
PHB2	ATAD3B	Q99623	Q5T9A4			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
PHB2	CYC1	Q99623	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB2	YME1L1	Q99623	Q96TA2			Inf	Inf	STRING	0.19	0.19	0.19	0.19	0.19						
PHB2	NDUFV1	Q99623	P49821			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB2	STOML2	Q99623	Q9UJZ1			Inf	Inf	STRING	0.525	0.525	0.525	0.525	0.525						
PHB2	OPA1	Q99623	O60313			Inf	Inf	STRING	0.057	0.057	0.057	0.057	0.057						
PHB2	TIMM17A	Q99623	Q99595			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
PHB2	VDAC2	Q99623	P45880			Inf	Inf	STRING	0.452	0.452	0.452	0.452	0.452						
PHB2	ATAD3A	Q99623	Q9NVI7			Inf	Inf	STRING	0.511	0.511	0.511	0.511	0.511						
PHB2	TIMM17B	Q99623	O60830			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
PHB2	IMMT	Q99623	Q16891			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
PHB2	TOMM40	Q99623	O96008			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB2	MFN1	Q99623	Q8IWA4			Inf	Inf	STRING	0.057	0.057	0.057	0.057	0.057						
PHB2	VDAC3	Q99623	Q9Y277			Inf	Inf	STRING	0.452	0.452	0.452	0.452	0.452						
TIMM50	TIMM21	Q3ZCQ8	Q9BVV7			Inf	Inf	STRING	0.353	0.353	0.353	0.353	0.353						
TIMM50	SFXN3	Q3ZCQ8	Q9BWM7			Inf	Inf	STRING	0.771	0.771	0.771	0.771	0.771						
TIMM50	SDHA	Q3ZCQ8	P31040			Inf	Inf	STRING	0.411	0.411	0.411	0.411	0.411						
TIMM50	HSPA9	Q3ZCQ8	P38646			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
TIMM50	UQCRFS1	Q3ZCQ8	P47985			Inf	Inf	STRING	0.3	0.3	0.3	0.3	0.3						
TIMM50	ACAD9	Q3ZCQ8	Q9H845			Inf	Inf	STRING	0.713	0.713	0.713	0.713	0.713						
TIMM50	TIMM17A	Q3ZCQ8	Q99595			Inf	Inf	STRING	0.269	0.269	0.269	0.269	0.269						
TIMM50	TIMM23B	Q3ZCQ8	Q5SRD1			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
TIMM50	TIMM17B	Q3ZCQ8	O60830			Inf	Inf	STRING	0.493	0.493	0.493	0.493	0.493						
TIMM50	IMMT	Q3ZCQ8	Q16891			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
TIMM50	TOMM40	Q3ZCQ8	O96008			Inf	Inf	STRING	0.484	0.484	0.484	0.484	0.484						
SLC25A10	RTN4	Q9UBX3	Q9NQC3			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
RPL18	RPS18	Q07020	P62269			Inf	Inf	STRING	0.992	0.992	0.992	0.992	0.992						
RPL18	RPL9	Q07020	P32969			Inf	Inf	STRING	0.992	0.992	0.992	0.992	0.992						
RAB5C	RAP1B	P51148	P61224			Inf	Inf	STRING	0.869	0.869	0.869	0.869	0.869						
RAB5C	TFRC	P51148	P02786			Inf	Inf	STRING	0.102	0.102	0.102	0.102	0.102						
RAB5C	CKAP4	P51148	Q07065			Inf	Inf	STRING	0.101	0.101	0.101	0.101	0.101						
RAB5C	DDOST	P51148	P39656			Inf	Inf	STRING	0.077	0.077	0.077	0.077	0.077						
RAB5C	RAB34	P51148	Q9BZG1			Inf	Inf	STRING	0.147	0.147	0.147	0.147	0.147						
RPLP0	HSPA9	P05388	P38646			Inf	Inf	STRING	0.128	0.128	0.128	0.128	0.128						
RPLP0	RCN2	P05388	Q14257			Inf	Inf	STRING	0.102	0.102	0.102	0.102	0.102						
RPLP0	DNAJA1	P05388	P31689			Inf	Inf	STRING	0.223	0.223	0.223	0.223	0.223						
RPLP0	STT3A	P05388	P46977			Inf	Inf	STRING	0.809	0.809	0.809	0.809	0.809						
RPLP0	RPS18	P05388	P62269			Inf	Inf	STRING	0.986	0.986	0.986	0.986	0.986						
RPLP0	RPL9	P05388	P32969			Inf	Inf	STRING	0.99	0.99	0.99	0.99	0.99						
RPLP0	VDAC3	P05388	Q9Y277			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
RPLP0	RPL18	P05388	Q07020			Inf	Inf	STRING	0.99	0.99	0.99	0.99	0.99						
SLIRP	LRPPRC	Q9GZT3	P42704			Inf	Inf	STRING	0.464	0.464	0.464	0.464	0.464						
SLIRP	RPS18	Q9GZT3	P62269			Inf	Inf	STRING	0.368	0.368	0.368	0.368	0.368						
SLIRP	RPL9	Q9GZT3	P32969			Inf	Inf	STRING	0.264	0.264	0.264	0.264	0.264						
SLC25A24	FAF2	Q6NUK1	Q96CS3			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
SEC22B	ARL1	O75396	P40616			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
SEC22B	HSPA5	O75396	P11021			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
SEC22B	ERGIC1	O75396	Q969X5			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
MYH14	VCL	Q7Z406	P18206			Inf	Inf	STRING	0.126	0.126	0.126	0.126	0.126						
MYH14	IQGAP1	Q7Z406	P46940			Inf	Inf	STRING	0.182	0.182	0.182	0.182	0.182						
MYH14	CDC42	Q7Z406	P60953			Inf	Inf	STRING	0.169	0.169	0.169	0.169	0.169						
MYH14	LMO7	Q7Z406	Q8WWI1			Inf	Inf	STRING	0.083	0.083	0.083	0.083	0.083						
FKBP8	UQCRC1	Q14318	P31930			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
FKBP8	HSP90B1	Q14318	P14625			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
FKBP8	UQCRFS1	Q14318	P47985			Inf	Inf	STRING	0.447	0.447	0.447	0.447	0.447						
FKBP8	YME1L1	Q14318	Q96TA2			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
FKBP8	MTOR	Q14318	P42345			Inf	Inf	STRING	0.522	0.522	0.522	0.522	0.522						
PHB	UQCRC1	P35232	P31930			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
PHB	SLC25A11	P35232	Q02978			Inf	Inf	STRING	0.054	0.054	0.054	0.054	0.054						
PHB	C1QBP	P35232	Q07021			Inf	Inf	STRING	0.234	0.234	0.234	0.234	0.234						
PHB	HSPA9	P35232	P38646			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
PHB	ATP5H	P35232	O75947			Inf	Inf	STRING	0.129	0.129	0.129	0.129	0.129						
PHB	MTCH2	P35232	Q9Y6C9			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB	CYC1	P35232	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB	YME1L1	P35232	Q96TA2			Inf	Inf	STRING	0.19	0.19	0.19	0.19	0.19						
PHB	RHOT2	P35232	Q8IXI1			Inf	Inf	STRING	0.082	0.082	0.082	0.082	0.082						
PHB	HSPA5	P35232	P11021			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
PHB	STOML2	P35232	Q9UJZ1			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
PHB	RHOT1	P35232	Q8IXI2			Inf	Inf	STRING	0.082	0.082	0.082	0.082	0.082						
PHB	VCP	P35232	P55072			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
PHB	OPA1	P35232	O60313			Inf	Inf	STRING	0.057	0.057	0.057	0.057	0.057						
PHB	COX2	P35232	P00403			Inf	Inf	STRING	0.767	0.767	0.767	0.767	0.767						
PHB	NDUFS2	P35232	O75306			Inf	Inf	STRING	0.32	0.32	0.32	0.32	0.32						
PHB	VDAC2	P35232	P45880			Inf	Inf	STRING	0.513	0.513	0.513	0.513	0.513						
PHB	IMMT	P35232	Q16891			Inf	Inf	STRING	0.26	0.26	0.26	0.26	0.26						
PHB	DDOST	P35232	P39656			Inf	Inf	STRING	0.39	0.39	0.39	0.39	0.39						
PHB	VDAC3	P35232	Q9Y277			Inf	Inf	STRING	0.513	0.513	0.513	0.513	0.513						
PHB	PHB2	P35232	Q99623			Inf	Inf	STRING	0.907	0.907	0.907	0.907	0.907						
OXA1L	ATP5D	Q15070	P30049			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
OXA1L	FAF2	Q15070	Q96CS3			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
OXA1L	HSPA9	Q15070	P38646			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
OXA1L	CYC1	Q15070	P08574			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
OXA1L	YME1L1	Q15070	Q96TA2			Inf	Inf	STRING	0.188	0.188	0.188	0.188	0.188						
OXA1L	UQCR10	Q15070	Q9UDW1			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
OXA1L	SAMM50	Q15070	Q9Y512			Inf	Inf	STRING	0.053	0.053	0.053	0.053	0.053						
OXA1L	ATP5C1	Q15070	P36542			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
OXA1L	COX2	Q15070	P00403			Inf	Inf	STRING	0.3	0.3	0.3	0.3	0.3						
OXA1L	TIMM17A	Q15070	Q99595			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
OXA1L	TIMM23B	Q15070	Q5SRD1			Inf	Inf	STRING	0.16	0.16	0.16	0.16	0.16						
OXA1L	TIMM17B	Q15070	O60830			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
OXA1L	TOMM40	Q15070	O96008			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
OXA1L	PHB2	Q15070	Q99623			Inf	Inf	STRING	0.189	0.189	0.189	0.189	0.189						
OXA1L	TIMM50	Q15070	Q3ZCQ8			Inf	Inf	STRING	0.3	0.3	0.3	0.3	0.3						
EXOC5	MYO1C	O00471	O00159			Inf	Inf	STRING	0.072	0.072	0.072	0.072	0.072						
EXOC5	CDC42	O00471	P60953			Inf	Inf	STRING	0.176	0.176	0.176	0.176	0.176						
EXOC5	OAS1	O00471	P00973			Inf	Inf	STRING	0.48	0.48	0.48	0.48	0.48						
EXOC5	SEC22B	O00471	O75396			Inf	Inf	STRING	0.127	0.127	0.127	0.127	0.127						
